date,nonfarm_payroll,payroll_delta_1m,payroll_delta_3m,payroll_delta_6m,payroll_delta_12m,payroll_diff_12m_1m,payroll_diff_12m_3m,payroll_diff_12m_6m,policy_rate,policy_rate_1m_ago,policy_rate_delta_1m,policy_rate_3m_ago,policy_rate_delta_3m,policy_rate_6m_ago,policy_rate_delta_6m,policy_rate_12m_ago,policy_rate_delta_12m,CPI,CPI_delta_1m,CPI_delta_3m,CPI_delta_6m,CPI_delta_12m,yield_10y,yield_3m,yield_10y_1m_ago,yield_10y_delta1m,yield_10y_3m_ago,yield_10y_delta3m,yield_10y_6m_ago,yield_10y_delta6m,yield_10y_12m_ago,yield_10y_delta12m,yield_spread,sp500,sp500_delta_1m,sp500_delta_3m,sp500_delta_6m,sp500_delta_12m,vol_30d,recession,recession_3m,recession_6m,recession_12m
1958-01-01,52076.0,-0.5879657910812464,-1.302048784185883,-1.9708977279144668,-1.5334581277062442,-0.9454923366249979,-0.23140934352036124,0.4374396002082226,2.72,2.98,-0.2599999999999998,3.5,-0.7799999999999998,2.99,-0.27,2.84,-0.11999999999999966,28.64,0.5971197752019819,1.1299435028248705,1.59631074849238,3.5056017347307566,3.09,2.44,3.21,-0.1200000000000001,3.97,-0.8800000000000003,3.93,-0.8400000000000003,3.46,-0.3700000000000001,0.6499999999999999,41.70000076293945,4.276066548387836,1.5586930546591438,-12.96180151169024,-6.753131429624293,0.6060934375206719,1.0,1.0,0.0,0.0
1958-02-01,51576.0,-0.9601351870343389,-1.8684120400319637,-2.921246800180699,-2.8645686196960285,-1.9044334326616896,-0.9961565796640648,0.05667818048467055,1.67,2.72,-1.0500000000000003,3.28,-1.6099999999999999,3.24,-1.5700000000000003,3.0,-1.33,28.7,0.20949720670391248,1.0207673354452718,1.4851485148514865,3.237410071942448,3.05,1.53,3.09,-0.040000000000000036,3.72,-0.6700000000000004,3.93,-0.8800000000000003,3.34,-0.29000000000000004,1.5199999999999998,40.84000015258789,-2.0623515458442876,-2.1093025943598076,-9.685981755590788,-5.594078277485115,0.5626685370505687,1.0,0.0,0.0,0.0
1958-03-01,51299.0,-0.5370715061268849,-2.071243127672573,-3.0887520308308436,-3.493490857099857,-2.956419350972972,-1.422247729427284,-0.40473882626901325,1.2,1.67,-0.47,2.98,-1.78,3.47,-2.2700000000000005,2.96,-1.76,28.87,0.5923344947735165,1.4049877063575744,1.9420903954802338,3.6252692031586653,2.98,1.3,3.05,-0.06999999999999984,3.21,-0.22999999999999998,3.92,-0.94,3.41,-0.43000000000000016,1.68,42.09999847412109,3.085206456477829,5.276310845444265,-0.7543604635478096,-4.556794623482219,0.4835473155895668,1.0,0.0,0.0,0.0
1958-04-01,51027.0,-0.53022476071658,-2.01436362239803,-3.2901844095294064,-4.153048574326612,-3.622823813610032,-2.138684951928582,-0.8628641647972057,1.26,1.2,0.06000000000000005,2.72,-1.4600000000000002,3.5,-2.24,3.0,-1.74,28.94,0.24246622791825878,1.0474860335195624,2.1892655367231617,3.6161833154314316,2.88,1.13,2.98,-0.10000000000000009,3.09,-0.20999999999999996,3.97,-1.0900000000000003,3.48,-0.6000000000000001,1.75,43.43999862670898,3.182898340035778,4.172656671306196,5.7963886356957595,-5.028428000343954,0.5320431217306101,1.0,0.0,0.0,0.0
1958-05-01,50914.0,-0.22145138848060908,-1.2835427330541327,-3.1279729061227557,-4.206961429915335,-3.985510041434726,-2.9234186968612024,-1.0789885237925794,0.63,1.26,-0.63,1.67,-1.04,3.28,-2.65,3.0,-2.37,28.94,0.0,0.836236933797907,1.8655403027103112,3.3571428571428585,2.92,0.91,2.88,0.040000000000000036,3.05,-0.1299999999999999,3.72,-0.8000000000000003,3.6,-0.6800000000000002,2.01,44.09000015258789,1.496320318664246,7.957884397299786,5.680725940891573,-7.041956843975427,0.5103675986852454,0.0,0.0,0.0,0.0
1958-06-01,50914.0,0.0,-0.7505019591025119,-2.8062003665241253,-4.057135319501759,-4.057135319501759,-3.306633360399247,-1.2509349529776337,0.93,0.63,0.30000000000000004,1.2,-0.2699999999999999,2.98,-2.05,3.0,-2.07,28.91,-0.10366275051831852,0.13855213023898916,1.5454864769933296,2.8459622909996485,2.97,0.83,2.92,0.050000000000000266,2.98,-0.009999999999999787,3.21,-0.23999999999999977,3.8,-0.8299999999999996,2.14,45.2400016784668,2.6083046538873944,7.458440185635329,13.128281519495255,-4.4965110860162305,0.5017550283320191,0.0,0.0,0.0,1.0
1958-07-01,51039.0,0.2455120399104338,0.02351696160856065,-1.9913203779092115,-3.9229712177399567,-4.16848325765039,-3.9464881793485174,-1.9316508398307453,0.68,0.93,-0.25,1.26,-0.58,2.72,-2.04,2.99,-2.31,28.89,-0.06918021445866396,-0.1727712508638568,0.8729050279329575,2.483150053210359,3.2,0.91,2.97,0.22999999999999998,2.88,0.3200000000000003,3.09,0.11000000000000032,3.93,-0.73,2.29,47.18999862670898,4.310337921959739,8.632596957989591,13.165462262170301,-1.5028203360389347,0.5794049929539519,0.0,0.0,0.0,1.0
1958-08-01,51233.0,0.3801014910166822,0.626546725851429,-0.6650380021715474,-3.566857400993828,-3.9469588920105103,-4.193404126845257,-2.9018193988222807,1.53,0.68,0.85,0.63,0.9,1.67,-0.1399999999999999,3.24,-1.7100000000000002,28.94,0.1730702665282191,0.0,0.836236933797907,2.333804809052342,3.54,1.69,3.2,0.33999999999999986,2.92,0.6200000000000001,3.05,0.4900000000000002,3.93,-0.3900000000000001,1.85,47.75,1.1866950404488152,8.301201711829176,16.919686144942993,5.594866676249799,0.5130666475416917,0.0,0.0,0.0,1.0
1958-09-01,51506.0,0.5328596802841812,1.1627450210158319,0.40351663775122226,-2.6976990214229057,-3.230558701707087,-3.8604440424387376,-3.101215659174128,1.76,1.53,0.22999999999999998,0.93,0.83,1.2,0.56,3.47,-1.7100000000000002,28.91,-0.10366275051831852,0.0,0.13855213023898916,2.083333333333326,3.76,2.44,3.54,0.21999999999999975,2.97,0.7899999999999996,2.98,0.7799999999999998,3.92,-0.16000000000000014,1.3199999999999998,50.060001373291016,4.837699211080659,10.654287170635612,18.907370992098606,18.01038079709012,0.38701514548745447,0.0,0.0,0.0,1.0
1958-10-01,51485.0,-0.04077194889915425,0.8738415721311066,0.8975640347267166,-2.4221518867388103,-2.381379937839656,-3.295993458869917,-3.319715921465527,1.8,1.76,0.040000000000000036,0.68,1.12,1.26,0.54,3.5,-1.7,28.91,0.0,0.06922810661127432,-0.10366275051831852,2.083333333333326,3.8,2.63,3.76,0.040000000000000036,3.2,0.5999999999999996,2.88,0.9199999999999999,3.97,-0.17000000000000037,1.17,51.33000183105469,2.5369564980501025,8.773052182295494,18.162991376096784,25.012177579819017,0.5827661710355951,0.0,0.0,0.0,1.0
1958-11-01,51944.0,0.8915218024667437,1.387777409091795,2.023019208862009,-1.1682331899996234,-2.059754992466367,-2.5560105990914184,-3.1912523988616326,2.27,1.8,0.47,1.53,0.74,0.63,1.6400000000000001,3.28,-1.0099999999999998,28.95,0.13836042891732792,0.03455425017275804,0.03455425017275804,1.9007391763463444,3.74,2.67,3.8,-0.05999999999999961,3.54,0.20000000000000018,2.92,0.8200000000000003,3.72,0.020000000000000018,1.0700000000000003,52.47999954223633,2.240400682171595,9.905758203636283,19.029256885035363,25.79098275815406,0.7694109956113688,0.0,0.0,0.0,1.0
1958-12-01,52085.0,0.27144617280148164,1.1241408767910466,2.2999567898809747,-0.570784972510685,-0.8422311453121667,-1.6949258493017316,-2.87074176239166,2.42,2.27,0.1499999999999999,1.76,0.6599999999999999,0.93,1.4899999999999998,2.98,-0.56,28.97,0.0690846286701241,0.20754064337598077,0.20754064337598077,1.7562346329469625,3.86,2.77,3.74,0.11999999999999966,3.76,0.10000000000000009,2.97,0.8899999999999997,3.21,0.6499999999999999,1.0899999999999999,55.209999084472656,5.201980880428936,10.287649959852718,22.03801290032079,38.05950679467285,0.7781936297331555,0.0,0.0,1.0,1.0
1959-01-01,52478.0,0.7545358548526337,1.9287171020685667,2.8194126060463676,0.7719486903756012,0.017412835522967463,-1.1567684116929655,-2.0474639156707664,2.48,2.42,0.06000000000000005,1.8,0.6799999999999999,0.68,1.7999999999999998,2.72,-0.2400000000000002,29.01,0.1380738695202055,0.3459010722933309,0.41536863966771254,1.2918994413407825,4.02,2.82,3.86,0.1599999999999997,3.8,0.21999999999999975,3.2,0.8199999999999994,3.09,0.9299999999999997,1.1999999999999997,55.45000076293945,0.43470690535529766,8.026492859760936,17.503713449051507,32.9736204998351,0.5916501641565999,0.0,0.0,1.0,1.0
1959-02-01,52688.0,0.4001676893174322,1.4323117203141944,2.8399664278882852,2.1560415697223556,1.7558738804049234,0.7237298494081612,-0.6839248581659296,2.43,2.48,-0.04999999999999982,2.27,0.16000000000000014,1.53,0.9000000000000001,1.67,0.7600000000000002,29.0,-0.03447087211306821,0.17271157167531026,0.20732550103661485,1.0452961672473782,3.96,2.7,4.02,-0.05999999999999961,3.74,0.21999999999999975,3.54,0.41999999999999993,3.05,0.9100000000000001,1.2599999999999998,55.40999984741211,-0.07213871050850695,5.583079898500554,16.041884497198144,35.67580715080132,0.6837651624136438,0.0,0.0,1.0,1.0
1959-03-01,53014.0,0.6187367142423295,1.7836229240664192,2.927814235234738,3.3431450905475835,2.724408376305254,1.5595221664811643,0.4153308553128454,2.8,2.43,0.36999999999999966,2.42,0.3799999999999999,1.76,1.0399999999999998,1.2,1.5999999999999999,28.97,-0.1034482758620725,0.0,0.20754064337598077,0.3463803255975062,3.99,2.8,3.96,0.03000000000000025,3.86,0.13000000000000034,3.76,0.23000000000000043,2.98,1.0100000000000002,1.1900000000000004,55.43999862670898,0.05413964876281874,0.41659037502321805,10.747097694424767,31.68646231849155,0.5885663751638677,0.0,1.0,1.0,1.0
